nohup: ignoring input
dict_keys(['train_x', 'train_y', 'dev_x', 'dev_y', 'test_x', 'test_y'])
max_sent_length:91 

-------train--------
9989 9989
['Aw', ',', 'we-we', 'are', 'so', '?', 'So', 'umm', ',', 'well', 'I-I-I', 'like', 'you', 'and', 'I-I', 'love', 'umm', ',', 'y', '?', 'know', 'hanging', 'out', 'with', 'you', '.']   1
['Yep', ',', 'we', 'shook', 'on', 'it', '.', 'Yeah', 'but', 'believe', 'me', 'that', 'is', 'not', 'how', 'he', 'wanted', 'to', 'seal', 'the', 'deal', '.']   0

-------dev--------
1109 1109
['Y', '?', 'know', ',', 'you', 'look', 'nothing', 'like', 'I', 'would', '?', 've', 'thought', '.', 'You', '?', 're', '?', 'you', '?', 're', 'so', 'young', '.']   2
['Hey', ',', 'where', 'are', 'Monica', 'and', 'Rachel', 'anyway', '?']   0

-------test--------
2610 2610
['Hang', 'on', 'buddy', '!']   4
['Fair', 'enough', ',', 'now', 'go', 'get', 'ready', '!']   0
====================INFORMATION====================
MODEL: rand
DATASET: MELD
VOCAB_SIZE: 7687
EPOCH: 50
LEARNING_RATE: 1
EARLY_STOPPING: False
SAVE_MODEL: False
MAX_SENT_LEN: 91
CLASS_SIZE: 7
FILTERS: [3, 4, 5]
global_step: 7937, epoch: 49, loss: 0.249402
global_step: 7938, epoch: 49, loss: 0.294114
global_step: 7939, epoch: 49, loss: 0.276017
global_step: 7940, epoch: 49, loss: 0.398036
global_step: 7941, epoch: 49, loss: 0.241114
global_step: 7942, epoch: 49, loss: 0.284703
global_step: 7943, epoch: 49, loss: 0.283522
global_step: 7944, epoch: 49, loss: 0.263602
global_step: 7945, epoch: 49, loss: 0.276551
global_step: 7946, epoch: 49, loss: 0.258558
global_step: 7947, epoch: 49, loss: 0.296694
global_step: 7948, epoch: 49, loss: 0.299005
global_step: 7949, epoch: 49, loss: 0.399530
global_step: 7950, epoch: 49, loss: 0.322653
global_step: 7951, epoch: 49, loss: 0.287480
global_step: 7952, epoch: 49, loss: 0.327049
global_step: 7953, epoch: 49, loss: 0.326238
global_step: 7954, epoch: 49, loss: 0.246001
global_step: 7955, epoch: 49, loss: 0.309515
global_step: 7956, epoch: 49, loss: 0.264952
global_step: 7957, epoch: 49, loss: 0.364908
global_step: 7958, epoch: 49, loss: 0.370901
global_step: 7959, epoch: 49, loss: 0.364727
global_step: 7960, epoch: 49, loss: 0.154130
epoch: 49
train	acc: 0.9608	macro: p 0.9669, r 0.9456, f1: 0.9557	micro: p 0.9608, r 0.9608, f1 0.9608	weighted_f1:0.9608
dev	acc: 0.5212	macro: p 0.3696, r 0.2973, f1: 0.2967	micro: p 0.5212, r 0.5212, f1 0.5212	weighted_f1:0.4741
test	acc: 0.5736	macro: p 0.3676, r 0.3074, f1: 0.3112	micro: p 0.5736, r 0.5736, f1 0.5736	weighted_f1:0.5275
global_step: 7961, epoch: 50, loss: 0.254344
global_step: 7962, epoch: 50, loss: 0.347102
global_step: 7963, epoch: 50, loss: 0.328544
global_step: 7964, epoch: 50, loss: 0.329524
global_step: 7965, epoch: 50, loss: 0.315362
global_step: 7966, epoch: 50, loss: 0.283344
global_step: 7967, epoch: 50, loss: 0.265428
global_step: 7968, epoch: 50, loss: 0.267657
global_step: 7969, epoch: 50, loss: 0.288935
global_step: 7970, epoch: 50, loss: 0.250173
global_step: 7971, epoch: 50, loss: 0.224340
global_step: 7972, epoch: 50, loss: 0.266404
global_step: 7973, epoch: 50, loss: 0.345281
global_step: 7974, epoch: 50, loss: 0.388042
global_step: 7975, epoch: 50, loss: 0.311192
global_step: 7976, epoch: 50, loss: 0.338523
global_step: 7977, epoch: 50, loss: 0.383979
global_step: 7978, epoch: 50, loss: 0.266836
global_step: 7979, epoch: 50, loss: 0.311158
global_step: 7980, epoch: 50, loss: 0.268667
global_step: 7981, epoch: 50, loss: 0.248919
global_step: 7982, epoch: 50, loss: 0.302253
global_step: 7983, epoch: 50, loss: 0.316136
global_step: 7984, epoch: 50, loss: 0.298750
global_step: 7985, epoch: 50, loss: 0.277827
global_step: 7986, epoch: 50, loss: 0.315726
global_step: 7987, epoch: 50, loss: 0.277088
global_step: 7988, epoch: 50, loss: 0.235548
global_step: 7989, epoch: 50, loss: 0.279178
global_step: 7990, epoch: 50, loss: 0.382365
global_step: 7991, epoch: 50, loss: 0.285703
global_step: 7992, epoch: 50, loss: 0.302770
global_step: 7993, epoch: 50, loss: 0.332950
global_step: 7994, epoch: 50, loss: 0.420328
global_step: 7995, epoch: 50, loss: 0.343528
global_step: 7996, epoch: 50, loss: 0.516744
global_step: 7997, epoch: 50, loss: 0.400340
global_step: 7998, epoch: 50, loss: 0.385654
global_step: 7999, epoch: 50, loss: 0.340671
global_step: 8000, epoch: 50, loss: 0.076118
epoch: 50
train	acc: 0.9644	macro: p 0.9668, r 0.9514, f1: 0.9589	micro: p 0.9644, r 0.9644, f1 0.9644	weighted_f1:0.9644
dev	acc: 0.5266	macro: p 0.3454, r 0.3091, f1: 0.3128	micro: p 0.5266, r 0.5266, f1 0.5266	weighted_f1:0.4901
test	acc: 0.5663	macro: p 0.3445, r 0.3126, f1: 0.3174	micro: p 0.5663, r 0.5663, f1 0.5663	weighted_f1:0.5354
BEST MODEL epoch: 38
train	acc: 0.9486 macro_p: 0.9510 macro_r: 0.9318 macro_f1: 0.9397 micro_p: 0.9486 micro_r: 0.9486 micro_f1: 0.9486 weighted_f1: 0.9493
dev	acc: 0.5356 macro_p: 0.3653 macro_r: 0.3253 macro_f1: 0.3239 micro_p: 0.5356 micro_r: 0.5356 micro_f1: 0.5356 weighted_f1: 0.5026
test	acc: 0.5517 macro_p: 0.3166 macro_r: 0.3064 macro_f1: 0.3018 micro_p: 0.5517 micro_r: 0.5517 micro_f1: 0.5517 weighted_f1: 0.5239
==========ROUND 5==========
global_step: 8001, epoch: 1, loss: 1.998783
global_step: 8002, epoch: 1, loss: 1.618148
global_step: 8003, epoch: 1, loss: 1.614145
global_step: 8004, epoch: 1, loss: 1.559093
global_step: 8005, epoch: 1, loss: 1.531831
global_step: 8006, epoch: 1, loss: 1.612271
global_step: 8007, epoch: 1, loss: 1.512133
global_step: 8008, epoch: 1, loss: 1.506956
global_step: 8009, epoch: 1, loss: 1.461868
global_step: 8010, epoch: 1, loss: 1.535458
global_step: 8011, epoch: 1, loss: 1.459290
global_step: 8012, epoch: 1, loss: 1.460137
global_step: 8013, epoch: 1, loss: 1.410990
global_step: 8014, epoch: 1, loss: 1.322793
global_step: 8015, epoch: 1, loss: 1.464681
global_step: 8016, epoch: 1, loss: 1.569709
global_step: 8017, epoch: 1, loss: 1.611592
global_step: 8018, epoch: 1, loss: 1.461063
global_step: 8019, epoch: 1, loss: 1.508876
global_step: 8020, epoch: 1, loss: 1.423710
global_step: 8021, epoch: 1, loss: 1.358366
global_step: 8022, epoch: 1, loss: 1.396525
global_step: 8023, epoch: 1, loss: 1.292318
global_step: 8024, epoch: 1, loss: 1.423659
global_step: 8025, epoch: 1, loss: 1.397446
global_step: 8026, epoch: 1, loss: 1.412530
global_step: 8027, epoch: 1, loss: 1.314205
global_step: 8028, epoch: 1, loss: 1.492386
global_step: 8029, epoch: 1, loss: 1.420012
global_step: 8030, epoch: 1, loss: 1.516514
global_step: 8031, epoch: 1, loss: 1.474945
global_step: 8032, epoch: 1, loss: 1.322354
global_step: 8033, epoch: 1, loss: 1.390208
global_step: 8034, epoch: 1, loss: 1.489511
global_step: 8035, epoch: 1, loss: 1.411410
global_step: 8036, epoch: 1, loss: 1.360163
global_step: 8037, epoch: 1, loss: 1.349487
global_step: 8038, epoch: 1, loss: 1.313883
global_step: 8039, epoch: 1, loss: 1.352026
global_step: 8040, epoch: 1, loss: 1.276476
epoch: 1
train	acc: 0.5409	macro: p 0.3408, r 0.2124, f1: 0.1797	micro: p 0.5409, r 0.5409, f1 0.5409	weighted_f1:0.4290
dev	acc: 0.4815	macro: p 0.3460, r 0.2092, f1: 0.1630	micro: p 0.4815, r 0.4815, f1 0.4815	weighted_f1:0.3577
test	acc: 0.5437	macro: p 0.3294, r 0.2142, f1: 0.1770	micro: p 0.5437, r 0.5437, f1 0.5437	weighted_f1:0.4295
New best model!
global_step: 8041, epoch: 2, loss: 1.611091
global_step: 8042, epoch: 2, loss: 1.376774
global_step: 8043, epoch: 2, loss: 1.372190
global_step: 8044, epoch: 2, loss: 1.414278
global_step: 8045, epoch: 2, loss: 1.252596
global_step: 8046, epoch: 2, loss: 1.279429
global_step: 8047, epoch: 2, loss: 1.363943
global_step: 8048, epoch: 2, loss: 1.396084
global_step: 8049, epoch: 2, loss: 1.323869
global_step: 8050, epoch: 2, loss: 1.412457
global_step: 8051, epoch: 2, loss: 1.221120
global_step: 8052, epoch: 2, loss: 1.245860
global_step: 8053, epoch: 2, loss: 1.364410
global_step: 8054, epoch: 2, loss: 1.334516
global_step: 8055, epoch: 2, loss: 1.240577
global_step: 8056, epoch: 2, loss: 1.234149
global_step: 8057, epoch: 2, loss: 1.140863
global_step: 8058, epoch: 2, loss: 1.423306
global_step: 8059, epoch: 2, loss: 1.316220
global_step: 8060, epoch: 2, loss: 1.409997
global_step: 8061, epoch: 2, loss: 1.374525
global_step: 8062, epoch: 2, loss: 1.364062
global_step: 8063, epoch: 2, loss: 1.435856
global_step: 8064, epoch: 2, loss: 1.344319
global_step: 8065, epoch: 2, loss: 1.285143
global_step: 8066, epoch: 2, loss: 1.240321
global_step: 8067, epoch: 2, loss: 1.359288
global_step: 8068, epoch: 2, loss: 1.223029
global_step: 8069, epoch: 2, loss: 1.237729
global_step: 8070, epoch: 2, loss: 1.367710
global_step: 8071, epoch: 2, loss: 1.257535
global_step: 8072, epoch: 2, loss: 1.259881
global_step: 8073, epoch: 2, loss: 1.252132
global_step: 8074, epoch: 2, loss: 1.441612
global_step: 8075, epoch: 2, loss: 1.339558
global_step: 8076, epoch: 2, loss: 1.400600
global_step: 8077, epoch: 2, loss: 1.297613
global_step: 8078, epoch: 2, loss: 1.145423
global_step: 8079, epoch: 2, loss: 1.297838
global_step: 8080, epoch: 2, loss: 1.742224
epoch: 2
train	acc: 0.4481	macro: p 0.4563, r 0.2303, f1: 0.1862	micro: p 0.4481, r 0.4481, f1 0.4481	weighted_f1:0.4022
dev	acc: 0.3950	macro: p 0.2406, r 0.2255, f1: 0.1677	micro: p 0.3950, r 0.3950, f1 0.3950	weighted_f1:0.3421
test	acc: 0.4253	macro: p 0.4022, r 0.2326, f1: 0.1846	micro: p 0.4253, r 0.4253, f1 0.4253	weighted_f1:0.3868
global_step: 8081, epoch: 3, loss: 1.463583
global_step: 8082, epoch: 3, loss: 1.279188
global_step: 8083, epoch: 3, loss: 1.290531
global_step: 8084, epoch: 3, loss: 1.245396
global_step: 8085, epoch: 3, loss: 1.256390
global_step: 8086, epoch: 3, loss: 1.281230
global_step: 8087, epoch: 3, loss: 1.229344
global_step: 8088, epoch: 3, loss: 1.276832
global_step: 8089, epoch: 3, loss: 1.287266
global_step: 8090, epoch: 3, loss: 1.285539
global_step: 8091, epoch: 3, loss: 1.266438
global_step: 8092, epoch: 3, loss: 1.338282
global_step: 8093, epoch: 3, loss: 1.140541
global_step: 8094, epoch: 3, loss: 1.243838
global_step: 8095, epoch: 3, loss: 1.299820
global_step: 8096, epoch: 3, loss: 1.236431
global_step: 8097, epoch: 3, loss: 1.285331
global_step: 8098, epoch: 3, loss: 1.331268
global_step: 8099, epoch: 3, loss: 1.163382
global_step: 8100, epoch: 3, loss: 1.229153
global_step: 8101, epoch: 3, loss: 1.273195
global_step: 8102, epoch: 3, loss: 1.244892
global_step: 8103, epoch: 3, loss: 1.244724
global_step: 8104, epoch: 3, loss: 1.266281
global_step: 8105, epoch: 3, loss: 1.457988
global_step: 8106, epoch: 3, loss: 1.416128
global_step: 8107, epoch: 3, loss: 1.144341
global_step: 8108, epoch: 3, loss: 1.307413
global_step: 8109, epoch: 3, loss: 1.256735
global_step: 8110, epoch: 3, loss: 1.283727
global_step: 8111, epoch: 3, loss: 1.218631
global_step: 8112, epoch: 3, loss: 1.172442
global_step: 8113, epoch: 3, loss: 1.267859
global_step: 8114, epoch: 3, loss: 1.235952
global_step: 8115, epoch: 3, loss: 1.121899
global_step: 8116, epoch: 3, loss: 1.132528
global_step: 8117, epoch: 3, loss: 1.270488
global_step: 8118, epoch: 3, loss: 1.305069
global_step: 8119, epoch: 3, loss: 1.358124
global_step: 8120, epoch: 3, loss: 1.639256
epoch: 3
train	acc: 0.5908	macro: p 0.3813, r 0.3321, f1: 0.3317	micro: p 0.5908, r 0.5908, f1 0.5908	weighted_f1:0.5545
dev	acc: 0.5185	macro: p 0.3305, r 0.2827, f1: 0.2833	micro: p 0.5185, r 0.5185, f1 0.5185	weighted_f1:0.4708
test	acc: 0.5670	macro: p 0.3415, r 0.2951, f1: 0.3019	micro: p 0.5670, r 0.5670, f1 0.5670	weighted_f1:0.5329
New best model!
global_step: 8121, epoch: 4, loss: 1.279928
global_step: 8122, epoch: 4, loss: 1.199142
global_step: 8123, epoch: 4, loss: 1.255239
global_step: 8124, epoch: 4, loss: 1.246808
global_step: 8125, epoch: 4, loss: 1.237676
global_step: 8126, epoch: 4, loss: 1.197534
global_step: 8127, epoch: 4, loss: 1.232421
global_step: 8128, epoch: 4, loss: 1.255214
global_step: 8129, epoch: 4, loss: 1.176848
global_step: 8130, epoch: 4, loss: 1.295565
global_step: 8131, epoch: 4, loss: 1.294832
global_step: 8132, epoch: 4, loss: 1.369395
global_step: 8133, epoch: 4, loss: 1.186325
global_step: 8134, epoch: 4, loss: 1.279656
global_step: 8135, epoch: 4, loss: 1.205791
global_step: 8136, epoch: 4, loss: 1.263971
global_step: 8137, epoch: 4, loss: 1.279407
global_step: 8138, epoch: 4, loss: 1.136467
global_step: 8139, epoch: 4, loss: 1.274654
global_step: 8140, epoch: 4, loss: 1.133224
global_step: 8141, epoch: 4, loss: 1.114479
global_step: 8142, epoch: 4, loss: 1.173896
global_step: 8143, epoch: 4, loss: 1.288774
global_step: 8144, epoch: 4, loss: 1.222808
global_step: 8145, epoch: 4, loss: 1.234447
global_step: 8146, epoch: 4, loss: 1.224888
global_step: 8147, epoch: 4, loss: 1.169864
global_step: 8148, epoch: 4, loss: 1.118844
global_step: 8149, epoch: 4, loss: 1.095223
global_step: 8150, epoch: 4, loss: 1.216536
global_step: 8151, epoch: 4, loss: 1.331624
global_step: 8152, epoch: 4, loss: 1.221501
global_step: 8153, epoch: 4, loss: 1.302251
global_step: 8154, epoch: 4, loss: 1.210765
global_step: 8155, epoch: 4, loss: 1.259429
global_step: 8156, epoch: 4, loss: 1.296014
global_step: 8157, epoch: 4, loss: 1.139483
global_step: 8158, epoch: 4, loss: 1.118737
global_step: 8159, epoch: 4, loss: 1.279027
global_step: 8160, epoch: 4, loss: 1.017706
epoch: 4
train	acc: 0.6228	macro: p 0.4026, r 0.3288, f1: 0.3406	micro: p 0.6228, r 0.6228, f1 0.6228	weighted_f1:0.5694
dev	acc: 0.5347	macro: p 0.3257, r 0.2815, f1: 0.2713	micro: p 0.5347, r 0.5347, f1 0.5347	weighted_f1:0.4634
test	acc: 0.5789	macro: p 0.3207, r 0.2818, f1: 0.2786	micro: p 0.5789, r 0.5789, f1 0.5789	weighted_f1:0.5150
global_step: 8161, epoch: 5, loss: 1.107743
global_step: 8162, epoch: 5, loss: 1.099017
global_step: 8163, epoch: 5, loss: 1.111541
global_step: 8164, epoch: 5, loss: 1.192724
global_step: 8165, epoch: 5, loss: 1.250497
global_step: 8166, epoch: 5, loss: 1.152992
global_step: 8167, epoch: 5, loss: 1.225279
global_step: 8168, epoch: 5, loss: 1.083209
global_step: 8169, epoch: 5, loss: 1.129828
global_step: 8170, epoch: 5, loss: 1.154887
global_step: 8171, epoch: 5, loss: 1.141540
global_step: 8172, epoch: 5, loss: 1.216169
global_step: 8173, epoch: 5, loss: 1.184781
global_step: 8174, epoch: 5, loss: 1.146343
global_step: 8175, epoch: 5, loss: 1.103310
global_step: 8176, epoch: 5, loss: 1.254588
global_step: 8177, epoch: 5, loss: 1.182369
global_step: 8178, epoch: 5, loss: 1.072389
global_step: 8179, epoch: 5, loss: 1.242478
global_step: 8180, epoch: 5, loss: 1.190242
global_step: 8181, epoch: 5, loss: 1.121734
global_step: 8182, epoch: 5, loss: 1.176832
global_step: 8183, epoch: 5, loss: 1.134063
global_step: 8184, epoch: 5, loss: 1.214630
global_step: 8185, epoch: 5, loss: 1.114361
global_step: 8186, epoch: 5, loss: 1.264888
global_step: 8187, epoch: 5, loss: 1.192604
global_step: 8188, epoch: 5, loss: 1.220474
global_step: 8189, epoch: 5, loss: 1.114564
global_step: 8190, epoch: 5, loss: 1.328738
global_step: 8191, epoch: 5, loss: 1.179902
global_step: 8192, epoch: 5, loss: 1.255929
global_step: 8193, epoch: 5, loss: 1.109647
global_step: 8194, epoch: 5, loss: 1.184843
global_step: 8195, epoch: 5, loss: 1.243500
global_step: 8196, epoch: 5, loss: 1.199939
global_step: 8197, epoch: 5, loss: 1.198294
global_step: 8198, epoch: 5, loss: 1.180020
global_step: 8199, epoch: 5, loss: 1.151988
global_step: 8200, epoch: 5, loss: 1.507692
epoch: 5
train	acc: 0.6465	macro: p 0.4321, r 0.3758, f1: 0.3887	micro: p 0.6465, r 0.6465, f1 0.6465	weighted_f1:0.6107
dev	acc: 0.5518	macro: p 0.3515, r 0.3084, f1: 0.3138	micro: p 0.5518, r 0.5518, f1 0.5518	weighted_f1:0.5048
test	acc: 0.5923	macro: p 0.3474, r 0.3034, f1: 0.3116	micro: p 0.5923, r 0.5923, f1 0.5923	weighted_f1:0.5476
New best model!
global_step: 8201, epoch: 6, loss: 1.132832
global_step: 8202, epoch: 6, loss: 1.051994
global_step: 8203, epoch: 6, loss: 1.089350
global_step: 8204, epoch: 6, loss: 1.183161
global_step: 8205, epoch: 6, loss: 1.141263
global_step: 8206, epoch: 6, loss: 1.120725
global_step: 8207, epoch: 6, loss: 1.090247
global_step: 8208, epoch: 6, loss: 1.088556
global_step: 8209, epoch: 6, loss: 1.111294
global_step: 8210, epoch: 6, loss: 1.204425
global_step: 8211, epoch: 6, loss: 1.001916
global_step: 8212, epoch: 6, loss: 1.079813
global_step: 8213, epoch: 6, loss: 1.075243
global_step: 8214, epoch: 6, loss: 1.093522
global_step: 8215, epoch: 6, loss: 1.078734
global_step: 8216, epoch: 6, loss: 1.220502
global_step: 8217, epoch: 6, loss: 1.110641
global_step: 8218, epoch: 6, loss: 1.097598
global_step: 8219, epoch: 6, loss: 1.033088
global_step: 8220, epoch: 6, loss: 1.118765
global_step: 8221, epoch: 6, loss: 1.124165
global_step: 8222, epoch: 6, loss: 1.305988
global_step: 8223, epoch: 6, loss: 1.047880
global_step: 8224, epoch: 6, loss: 1.119917
global_step: 8225, epoch: 6, loss: 1.128292
global_step: 8226, epoch: 6, loss: 1.178582
global_step: 8227, epoch: 6, loss: 1.106103
global_step: 8228, epoch: 6, loss: 1.140163
global_step: 8229, epoch: 6, loss: 1.154960
global_step: 8230, epoch: 6, loss: 1.133520
global_step: 8231, epoch: 6, loss: 1.118151
global_step: 8232, epoch: 6, loss: 1.173061
global_step: 8233, epoch: 6, loss: 1.107402
global_step: 8234, epoch: 6, loss: 1.193123
global_step: 8235, epoch: 6, loss: 1.066709
global_step: 8236, epoch: 6, loss: 1.130783
global_step: 8237, epoch: 6, loss: 1.027042
global_step: 8238, epoch: 6, loss: 1.128064
global_step: 8239, epoch: 6, loss: 1.149416
global_step: 8240, epoch: 6, loss: 1.147256
epoch: 6
train	acc: 0.6252	macro: p 0.4752, r 0.3213, f1: 0.3296	micro: p 0.6252, r 0.6252, f1 0.6252	weighted_f1:0.5684
dev	acc: 0.5230	macro: p 0.3523, r 0.2655, f1: 0.2402	micro: p 0.5230, r 0.5230, f1 0.5230	weighted_f1:0.4400
test	acc: 0.5831	macro: p 0.4131, r 0.2801, f1: 0.2716	micro: p 0.5831, r 0.5831, f1 0.5831	weighted_f1:0.5146
global_step: 8241, epoch: 7, loss: 1.194557
global_step: 8242, epoch: 7, loss: 1.000471
global_step: 8243, epoch: 7, loss: 0.979946
global_step: 8244, epoch: 7, loss: 1.021181
global_step: 8245, epoch: 7, loss: 1.061527
global_step: 8246, epoch: 7, loss: 1.051446
global_step: 8247, epoch: 7, loss: 1.183651
global_step: 8248, epoch: 7, loss: 0.995165
global_step: 8249, epoch: 7, loss: 0.992623
global_step: 8250, epoch: 7, loss: 0.969821
global_step: 8251, epoch: 7, loss: 1.077785
global_step: 8252, epoch: 7, loss: 1.124916
global_step: 8253, epoch: 7, loss: 1.200208
global_step: 8254, epoch: 7, loss: 1.011397
global_step: 8255, epoch: 7, loss: 1.133423
global_step: 8256, epoch: 7, loss: 1.238791
global_step: 8257, epoch: 7, loss: 1.272007
global_step: 8258, epoch: 7, loss: 1.108299
global_step: 8259, epoch: 7, loss: 1.017435
global_step: 8260, epoch: 7, loss: 0.990307
global_step: 8261, epoch: 7, loss: 0.952675
global_step: 8262, epoch: 7, loss: 0.988524
global_step: 8263, epoch: 7, loss: 1.047562
global_step: 8264, epoch: 7, loss: 1.064090
global_step: 8265, epoch: 7, loss: 1.219620
global_step: 8266, epoch: 7, loss: 1.149544
global_step: 8267, epoch: 7, loss: 1.102026
global_step: 8268, epoch: 7, loss: 1.094833
global_step: 8269, epoch: 7, loss: 1.073620
global_step: 8270, epoch: 7, loss: 1.100188
global_step: 8271, epoch: 7, loss: 1.144240
global_step: 8272, epoch: 7, loss: 1.074166
global_step: 8273, epoch: 7, loss: 1.162909
global_step: 8274, epoch: 7, loss: 1.164211
global_step: 8275, epoch: 7, loss: 1.043524
global_step: 8276, epoch: 7, loss: 1.118487
global_step: 8277, epoch: 7, loss: 1.021813
global_step: 8278, epoch: 7, loss: 1.069662
global_step: 8279, epoch: 7, loss: 1.114072
global_step: 8280, epoch: 7, loss: 0.644245
epoch: 7
train	acc: 0.6069	macro: p 0.4819, r 0.3026, f1: 0.3279	micro: p 0.6069, r 0.6069, f1 0.6069	weighted_f1:0.5435
dev	acc: 0.5185	macro: p 0.4280, r 0.2512, f1: 0.2496	micro: p 0.5185, r 0.5185, f1 0.5185	weighted_f1:0.4333
test	acc: 0.5751	macro: p 0.3718, r 0.2588, f1: 0.2672	micro: p 0.5751, r 0.5751, f1 0.5751	weighted_f1:0.4962
global_step: 8281, epoch: 8, loss: 1.296355
global_step: 8282, epoch: 8, loss: 1.022934
global_step: 8283, epoch: 8, loss: 1.026436
global_step: 8284, epoch: 8, loss: 1.005875
global_step: 8285, epoch: 8, loss: 1.110014
global_step: 8286, epoch: 8, loss: 1.060895
global_step: 8287, epoch: 8, loss: 1.003639
global_step: 8288, epoch: 8, loss: 1.032973
global_step: 8289, epoch: 8, loss: 1.137807
global_step: 8290, epoch: 8, loss: 1.051137
global_step: 8291, epoch: 8, loss: 1.051964
global_step: 8292, epoch: 8, loss: 1.075240
global_step: 8293, epoch: 8, loss: 0.995370
global_step: 8294, epoch: 8, loss: 1.024567
global_step: 8295, epoch: 8, loss: 1.040354
global_step: 8296, epoch: 8, loss: 0.993244
global_step: 8297, epoch: 8, loss: 0.995015
global_step: 8298, epoch: 8, loss: 0.919164
global_step: 8299, epoch: 8, loss: 0.941508
global_step: 8300, epoch: 8, loss: 1.104548
global_step: 8301, epoch: 8, loss: 1.130781
global_step: 8302, epoch: 8, loss: 0.985036
global_step: 8303, epoch: 8, loss: 1.090345
global_step: 8304, epoch: 8, loss: 1.075024
global_step: 8305, epoch: 8, loss: 1.049568
global_step: 8306, epoch: 8, loss: 0.964538
global_step: 8307, epoch: 8, loss: 1.094949
global_step: 8308, epoch: 8, loss: 1.091843
global_step: 8309, epoch: 8, loss: 1.092967
global_step: 8310, epoch: 8, loss: 1.007423
global_step: 8311, epoch: 8, loss: 1.098197
global_step: 8312, epoch: 8, loss: 0.906231
global_step: 8313, epoch: 8, loss: 0.958939
global_step: 8314, epoch: 8, loss: 1.001146
global_step: 8315, epoch: 8, loss: 1.002079
global_step: 8316, epoch: 8, loss: 1.044772
global_step: 8317, epoch: 8, loss: 0.920009
global_step: 8318, epoch: 8, loss: 0.996603
global_step: 8319, epoch: 8, loss: 1.148929
global_step: 8320, epoch: 8, loss: 0.942085
epoch: 8
train	acc: 0.6726	macro: p 0.4625, r 0.4065, f1: 0.4088	micro: p 0.6726, r 0.6726, f1 0.6726	weighted_f1:0.6400
dev	acc: 0.5275	macro: p 0.3141, r 0.2849, f1: 0.2762	micro: p 0.5275, r 0.5275, f1 0.5275	weighted_f1:0.4685
test	acc: 0.5724	macro: p 0.3423, r 0.2907, f1: 0.2903	micro: p 0.5724, r 0.5724, f1 0.5724	weighted_f1:0.5235
global_step: 8321, epoch: 9, loss: 1.041639
global_step: 8322, epoch: 9, loss: 0.967666
global_step: 8323, epoch: 9, loss: 0.986484
global_step: 8324, epoch: 9, loss: 0.892389
global_step: 8325, epoch: 9, loss: 0.893714
global_step: 8326, epoch: 9, loss: 0.976764
global_step: 8327, epoch: 9, loss: 1.047207
global_step: 8328, epoch: 9, loss: 0.971529
global_step: 8329, epoch: 9, loss: 0.891128
global_step: 8330, epoch: 9, loss: 1.115688
global_step: 8331, epoch: 9, loss: 1.058685
global_step: 8332, epoch: 9, loss: 1.075640
global_step: 8333, epoch: 9, loss: 0.995173
global_step: 8334, epoch: 9, loss: 1.030991
global_step: 8335, epoch: 9, loss: 1.086699
global_step: 8336, epoch: 9, loss: 0.894515
global_step: 8337, epoch: 9, loss: 1.005107
global_step: 8338, epoch: 9, loss: 1.060152
global_step: 8339, epoch: 9, loss: 1.009906
global_step: 8340, epoch: 9, loss: 0.923344
global_step: 8341, epoch: 9, loss: 0.966643
global_step: 8342, epoch: 9, loss: 0.939324
global_step: 8343, epoch: 9, loss: 1.098782
global_step: 8344, epoch: 9, loss: 1.008291
global_step: 8345, epoch: 9, loss: 1.042245
global_step: 8346, epoch: 9, loss: 0.989003
global_step: 8347, epoch: 9, loss: 0.900527
global_step: 8348, epoch: 9, loss: 0.931853
global_step: 8349, epoch: 9, loss: 0.997185
global_step: 8350, epoch: 9, loss: 0.998429
global_step: 8351, epoch: 9, loss: 0.955310
global_step: 8352, epoch: 9, loss: 1.105287
global_step: 8353, epoch: 9, loss: 0.925310
global_step: 8354, epoch: 9, loss: 1.016456
global_step: 8355, epoch: 9, loss: 1.111239
global_step: 8356, epoch: 9, loss: 1.009441
global_step: 8357, epoch: 9, loss: 1.070882
global_step: 8358, epoch: 9, loss: 0.934592
global_step: 8359, epoch: 9, loss: 0.983783
global_step: 8360, epoch: 9, loss: 2.212314
epoch: 9
train	acc: 0.5735	macro: p 0.6487, r 0.3429, f1: 0.3257	micro: p 0.5735, r 0.5735, f1 0.5735	weighted_f1:0.5542
dev	acc: 0.4040	macro: p 0.2708, r 0.2477, f1: 0.2072	micro: p 0.4040, r 0.4040, f1 0.4040	weighted_f1:0.3735
test	acc: 0.4471	macro: p 0.4159, r 0.2588, f1: 0.2269	micro: p 0.4471, r 0.4471, f1 0.4471	weighted_f1:0.4291
global_step: 8361, epoch: 10, loss: 1.163514
global_step: 8362, epoch: 10, loss: 0.947952
global_step: 8363, epoch: 10, loss: 0.968886
global_step: 8364, epoch: 10, loss: 0.814950
global_step: 8365, epoch: 10, loss: 0.934508
global_step: 8366, epoch: 10, loss: 0.958918
global_step: 8367, epoch: 10, loss: 0.944360
global_step: 8368, epoch: 10, loss: 0.995748
global_step: 8369, epoch: 10, loss: 0.975810
global_step: 8370, epoch: 10, loss: 0.839002
global_step: 8371, epoch: 10, loss: 0.945470
global_step: 8372, epoch: 10, loss: 0.936316
global_step: 8373, epoch: 10, loss: 1.060045
global_step: 8374, epoch: 10, loss: 0.856455
